nov 11/21:42:12.244 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.257 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.273 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.276 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.289 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.292 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.305 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.308 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.319 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.322 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.336 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.352 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.355 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.368 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.371 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.384 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.387 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.400 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.403 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.416 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.432 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.435 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.448 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.451 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.464 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.467 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.479 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.482 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.495 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.511 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.514 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.527 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.530 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.543 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.546 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.559 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.562 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.575 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.591 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.594 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.607 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.610 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.623 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.626 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.639 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.642 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.655 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.671 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.674 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.687 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.690 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.703 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.706 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.719 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.722 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.734 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.749 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.752 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.765 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.768 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.781 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.784 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.797 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.813 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.816 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.829 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.832 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.845 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.848 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.860 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.863 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.876 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.890 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.893 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.907 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.910 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.923 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.926 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.939 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.942 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.954 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.969 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.972 DEBUG2 : 		SWORead Count=1
nov 11/21:42:12.986 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:12.989 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.002 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.005 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.018 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.034 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.037 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.050 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.053 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.066 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.069 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.082 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.085 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.098 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.114 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.117 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.129 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.132 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.145 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.148 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.161 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.164 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.177 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.193 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.196 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.209 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.212 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.224 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.227 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.240 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.243 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.256 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.272 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.275 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.288 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.291 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.304 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.307 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.320 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.323 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.336 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.351 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.354 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.367 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.370 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.382 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.385 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.399 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.402 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.414 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.431 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.434 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.447 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.450 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.462 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.465 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.477 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.494 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.497 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.510 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.513 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.526 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.529 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.540 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.543 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.557 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.572 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.575 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.588 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.591 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.604 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.607 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.621 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.624 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.637 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.643 DEBUG2 : 		ReadTarget32 Address=0x20003D04 AP=0 Count=4 Data=0x00000000
nov 11/21:42:13.647 DEBUG2 : 		ReadTarget32 Address=0x20003D00 AP=0 Count=4 Data=0x00000000
nov 11/21:42:13.651 DEBUG2 : 		ReadTarget32 Address=0x2000001C AP=0 Count=28 Data=0x00000000 ...
nov 11/21:42:13.653 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.656 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.660 DEBUG2 : 		ReadTarget32 Address=0x20003CDC AP=0 Count=8 Data=0x00000000 ...
nov 11/21:42:13.664 DEBUG2 : 		ReadTarget16 Address=0x20003CE4 AP=0 Count=2 Data=0x0000
nov 11/21:42:13.668 DEBUG2 : 		ReadTarget32 Address=0x20003D28 AP=0 Count=4 Data=0x00000000
nov 11/21:42:13.672 DEBUG2 : 		ReadTarget32 Address=0x20003D24 AP=0 Count=4 Data=0x00000000
nov 11/21:42:13.674 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.677 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.681 DEBUG2 : 		ReadTarget32 Address=0x20003D0C AP=0 Count=4 Data=0x00000000
nov 11/21:42:13.685 DEBUG2 : 		ReadTarget32 Address=0x20003D64 AP=0 Count=4 Data=0x00000000
nov 11/21:42:13.687 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.690 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.694 DEBUG2 : 		ReadTarget32 Address=0x20003C48 AP=0 Count=28 Data=0x00000000 ...
nov 11/21:42:13.700 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.703 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.715 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.731 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.734 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.747 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.750 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.762 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.765 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.779 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.782 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.794 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.810 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.813 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.824 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.827 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.841 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.844 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.856 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.871 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.874 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.887 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.890 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.902 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.905 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.918 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.921 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.934 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.949 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.952 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.966 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.969 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.981 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:13.984 DEBUG2 : 		SWORead Count=1
nov 11/21:42:13.998 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.014 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.017 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.030 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.033 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.044 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.047 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.061 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.064 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.076 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.091 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.094 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.107 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.110 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.123 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.126 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.138 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.141 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.155 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.171 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.174 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.186 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.189 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.202 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.205 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.218 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.221 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.234 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.248 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.251 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.264 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.267 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.281 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.284 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.297 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.313 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.316 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.329 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.332 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.345 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.348 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.359 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.362 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.375 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.390 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.393 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.407 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.410 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.422 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.425 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.438 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.441 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.453 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.469 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.472 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.485 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.488 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.500 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.503 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.515 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.532 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.535 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.548 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.551 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.564 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.567 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.580 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.583 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.595 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.611 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.614 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.627 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.630 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.642 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.645 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.659 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.662 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.675 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.691 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.694 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.706 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.709 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.722 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.725 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.738 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.741 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.754 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.770 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.773 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.786 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.789 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.802 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.805 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.818 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.821 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.834 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.850 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.853 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.866 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.869 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.882 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.885 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.898 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.901 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.914 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.929 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.932 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.946 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.949 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.962 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.965 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.978 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:14.981 DEBUG2 : 		SWORead Count=1
nov 11/21:42:14.994 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:15.009 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:15.012 DEBUG2 : 		SWORead Count=1
nov 11/21:42:15.026 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:15.029 DEBUG2 : 		SWORead Count=1
nov 11/21:42:15.042 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:15.045 DEBUG2 : 		SWORead Count=1
nov 11/21:42:15.058 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:15.061 DEBUG2 : 		SWORead Count=1
nov 11/21:42:15.074 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:15.090 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:15.093 DEBUG2 : 		SWORead Count=1
nov 11/21:42:15.105 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:15.108 DEBUG2 : 		SWORead Count=1
nov 11/21:42:15.121 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:15.124 DEBUG2 : 		SWORead Count=1
nov 11/21:42:15.137 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:15.152 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:15.155 DEBUG2 : 		SWORead Count=1
nov 11/21:42:15.168 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:15.171 DEBUG2 : 		SWORead Count=1
nov 11/21:42:15.184 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:15.187 DEBUG2 : 		SWORead Count=1
nov 11/21:42:15.200 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:15.203 DEBUG2 : 		SWORead Count=1
nov 11/21:42:15.216 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:15.224 DEBUG2 : 		ReadTarget32 Address=0x20003D04 AP=0 Count=4 Data=0x200000A8
nov 11/21:42:15.228 DEBUG2 : 		ReadTarget32 Address=0x20003D00 AP=0 Count=4 Data=0x20000050
nov 11/21:42:15.232 DEBUG2 : 		ReadTarget32 Address=0x2000001C AP=0 Count=28 Data=0x003D0045 ...
nov 11/21:42:15.234 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:15.237 DEBUG2 : 		SWORead Count=1
nov 11/21:42:15.241 DEBUG2 : 		ReadTarget32 Address=0x20003CDC AP=0 Count=8 Data=0x003D0045 ...
nov 11/21:42:15.245 DEBUG2 : 		ReadTarget16 Address=0x20003CE4 AP=0 Count=2 Data=0x1BD9
nov 11/21:42:15.247 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:15.250 DEBUG2 : 		SWORead Count=1
nov 11/21:42:15.254 DEBUG2 : 		ReadTarget32 Address=0x20003D28 AP=0 Count=4 Data=0x00000000
nov 11/21:42:15.258 DEBUG2 : 		ReadTarget32 Address=0x20003D24 AP=0 Count=4 Data=0x00000000
nov 11/21:42:15.262 DEBUG2 : 		ReadTarget32 Address=0x20003D0C AP=0 Count=4 Data=0x00001F88
nov 11/21:42:15.264 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:15.267 DEBUG2 : 		SWORead Count=1
nov 11/21:42:15.271 DEBUG2 : 		ReadTarget32 Address=0x20003D64 AP=0 Count=4 Data=0x000004AC
nov 11/21:42:15.275 DEBUG2 : 		ReadTarget32 Address=0x20003C48 AP=0 Count=28 Data=0x00001F88 ...
nov 11/21:42:15.279 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:15.282 DEBUG2 : 		SWORead Count=1
nov 11/21:42:15.295 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:15.311 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:15.314 DEBUG2 : 		SWORead Count=1
nov 11/21:42:15.327 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:15.330 DEBUG2 : 		SWORead Count=1
nov 11/21:42:15.343 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:15.346 DEBUG2 : 		SWORead Count=1
nov 11/21:42:15.358 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:15.361 DEBUG2 : 		SWORead Count=1
nov 11/21:42:15.373 DEBUG2 : 		STLinkIsCpuHalted - Running
